"SubjectID","Text","Analytic","Clout","Authentic","Tone","WPS","Sixltr","Dic","function.","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP","mem.age","CDI_coded","cond_p","Study_Code","mem_age","allWC"
87,"It is Halloween and I see myself getting all of out costumes supplies out of the room and taking it downstairs for my daughters friends to go through so they can pick out what to wear. They all found something to wear and they are putting face paint and makeup on. We then leave to get in the car so I can walk with them around a local neighborhood for trick or treating. I see all the owners handing out candy and the kids bags are getting full. Now I see them getting tired so we all pile in the car and head to Mc Donalds to get some dinner together. After we eat I see them get out of the car and walk into their own homes.",79.58,80.48,90.61,14.89,21.33,13.28,90.62,54.69,16.41,13.28,5.47,2.34,0,0,5.47,3.12,5.47,18.75,3.91,3.91,9.38,0,17.97,2.34,0.78,0.78,0,3.91,0.78,0,0.78,0,0.78,0,12.5,0.78,1.56,0.78,0,7.81,1.56,0.78,0,2.34,3.12,0.78,3.12,3.12,0,0,6.25,3.12,0.78,0,2.34,10.94,4.69,0,0.78,5.47,0,0.78,16.41,0.78,21.09,6.25,12.5,2.34,0,0,2.34,0,0,0,0,0,0,0,0,0,4.69,4.69,0,0,0,0,0,0,0,0,0,0,NA,20.62,1,"COVIDwave2",30.3333333333333,128
34,"I can see people having fun at a bar.There are no restrictions to how many people can be there.People are sharing drinks and dancing. There are college students there. There are bar workers there. Also, there is music playing. I see a girl with her friends from her sorority and their dates and they are all talking and laughing. A lot of people are hugging and taking pictures.",12.37,94.18,1,99,11.67,18.57,98.57,57.14,8.57,8.57,2.86,0,0,2.86,2.86,0,4.29,7.14,15.71,12.86,10,1.43,22.86,1.43,0,1.43,0,4.29,7.14,7.14,0,0,0,0,20,0,1.43,5.71,0,4.29,0,1.43,0,1.43,1.43,0,7.14,4.29,2.86,0,4.29,0,0,0,4.29,11.43,7.14,1.43,2.86,1.43,0,0,17.14,0,4.29,1.43,1.43,1.43,4.29,10,0,0,0,0,0,0,0,0,0,0,12.86,11.43,1.43,0,0,0,0,0,0,0,0,0,NA,-7.14,1,"COVIDwave2",48.1666666666667,68
59,"When I was walking to the store I was very scared, not aware of my surroundings at the time, completely lost in a city I have never wandered to. It was boring for him at first then he started to explore the events around and slowly started to get intrigued by the diversity.",79.46,17.27,99,1,26.5,16.98,92.45,64.15,13.21,11.32,7.55,0,0,3.77,0,1.89,9.43,20.75,7.55,9.43,5.66,3.77,16.98,3.77,0,1.89,1.89,0,5.66,0,5.66,1.89,0,1.89,3.77,0,0,0,3.77,9.43,3.77,0,0,0,3.77,1.89,0,0,0,0,0,0,0,0,0,5.66,0,3.77,0,1.89,0,11.32,3.77,1.89,30.19,5.66,11.32,15.09,0,0,0,1.89,0,0,0,0,0,0,0,0,7.55,3.77,3.77,0,0,0,0,0,0,0,0,0,NA,20.56,1,"COVIDwave2",17.6666666666667,53
10,"My husband and I love to have what we call romps, playfights, often including tickling. On this particular occasion, I was talking to a friend on the phone and my husband had told them how I usually beat him in a romp, especially when there is tickling involved, as he is so ticklish. We used the bed as the sort of ring so to speak and if one of us fell off the bed, we lose, but we can start it back up again by getting back on the bed. My husband managed to get me off the bed twice, while I made him fall off 3 times, all while on the phone with this friend, who was rather entertained.",50.33,92.16,65.14,40.79,30,14.17,94.17,64.17,18.33,14.17,6.67,4.17,0,2.5,0.83,4.17,7.5,16.67,5.83,10,10.83,0,14.17,2.5,2.5,3.33,2.5,0.83,2.5,1.67,0.83,0,0,0.83,19.17,2.5,1.67,0,5,9.17,0,2.5,1.67,3.33,1.67,2.5,3.33,0,3.33,0,0.83,0,0,0,0,14.17,9.17,1.67,2.5,1.67,0.83,6.67,6.67,0,18.33,1.67,9.17,9.17,0.83,0.83,3.33,0,0,0,0,0,0,0,0,0,11.67,3.33,8.33,0,0,0,0,0,0,0,0,0,NA,9.17,-1,"COVIDwave2",30.3333333333333,120
103,"I walked out the hotel front door onto an expansive curved covered walkway made of marble. The ceiling was 30 feet high. There was a comparable building across the traffic circle to the left. In the middle of the traffic circle is a huge fountain of the type that is familiar to Rome. Water is spouting all over the place. The fountain is probably 35 feet in diameter at least. To my right at the edge of the traffic circle is an old church. The front doors are massive carved wood. Further to my right are a bunch of small buildings with ornate decorations on the roofs where people are selling used books and music and snacks. Not many souvenirs. I look back to admire the fountain. The ornate statues in the middle are spouting water up and at angles that make for a very nice sound even as small cars and mopeds make their way around the circle. ",98.92,40.06,78.76,49.16,13.25,15.09,81.13,49.06,4.4,3.14,2.52,0,0,0,0.63,1.26,14.47,16.35,6.92,4.4,3.14,0.63,11.95,7.55,3.77,0.63,1.26,2.52,1.26,1.26,0,0,0,0,1.26,0,0,0,0,4.4,0,2.52,0,0.63,0.63,0.63,5.03,3.14,1.26,0,3.14,1.26,0,0,1.89,5.03,0.63,0,4.4,0,0,3.77,7.55,0,22.64,0.63,21.38,1.26,0.63,2.52,1.26,0.63,0.63,0,0,0,0,0,0,0,7.55,7.55,0,0,0,0,0,0,0,0,0,0,NA,41.33,-1,"COVIDwave2",27.75,159
165,"I remember bringing objects down from my apartment (9th floor) to our mini-van, to prepare to drive to Southern California with our belongings. I remember packing boxes and our bicycles into the mini-van, and cleaning up our apartment after we packed the van. I remember traveling to our friend's apartment before we left. I remember driving the mini-van and leaving San Francisco, on our journey to SoCal. I remembering arriving in SoCal, seeing many things here for the first time, and eventually arriving at our destination. ",92.16,91.11,99,25.77,17.8,30.34,79.78,48.31,17.98,16.85,6.74,10.11,0,0,0,1.12,4.49,19.1,0,2.25,4.49,0,12.36,2.25,2.25,0,1.12,1.12,0,0,0,0,0,0,10.11,0,0,0,0,5.62,5.62,0,0,0,0,0,1.12,1.12,0,0,0,0,0,0,0,14.61,11.24,1.12,2.25,0,0,6.74,0,3.37,24.72,8.99,10.11,5.62,0,2.25,3.37,0,0,0,0,0,0,0,0,0,17.98,5.62,5.62,0,0,0,0,3.37,0,1.12,2.25,0,NA,28.88,-1,"COVIDwave2",NA,86
199,"I'm sitting in the middle of my old room, a small box with a ladder at the back to go up a level. A small room with a bed in the corner next to the ladder. windows around so i can see outside and a door for me to use if need be. The chair i am sitting in is gray and round. I'm sitting in front of a tiny tv screen with my Xbox 360 next to it on a little table. I am playing a game that came out called Halo 4. I am happy, no worry in the world, as the sun is set, i am set in that chair having a blast. ",97.27,19.44,99,41.35,16.57,5.17,89.66,58.62,11.21,8.62,8.62,0,0,0,0,2.59,14.66,19.83,9.48,2.59,4.31,0.86,18.1,8.62,1.72,0,1.72,0,2.59,1.72,0.86,0.86,0,0,1.72,0,0,0,0,2.59,0,0.86,1.72,0.86,0,0.86,3.45,3.45,0,0.86,0,0,0,0,0,4.31,0.86,0,3.45,0,0,1.72,12.93,0,29.31,1.72,24.14,4.31,0,3.45,4.31,0,0,0,0,0,0,0,0,0,11.21,6.03,3.45,0,0,0,0,0,0,1.72,0,0,NA,36.04,1,"COVIDwave2",238.25,116
202,"I see someone hanging out with a couple of friends. They are having a good time and talking to each other. They have drinks in their hands and they are taking sips of each others drinks. They seem to be having a nice time and they are interacting with others.",52.71,88.48,30.86,91.14,12.5,10,98,64,22,14,2,0,0,0,12,8,6,16,14,0,6,0,22,2,0,0,0,6,4,4,0,0,0,0,20,0,2,0,0,10,2,0,0,4,0,6,4,2,0,2,6,2,0,0,4,8,4,0,0,4,0,0,14,0,8,0,4,4,0,6,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,NA,10,1,"COVIDwave2",22.6666666666667,50
105,"A girl walked into a salon with her mom and brother. She did not make a prior appointment and was just a walk-in customer. The head hair stylist approached her and asked what she wanted to do to her hair. The girl shared that she would like to color her hair to a light brown. The stylist understood and escorted her to get her hair washed by another worker. Afterwards, the girl was directed to sit on one of the chairs and the coloring process started. Throughout the process, the hair stylist and the girl had lots of small talk in regards to many different topics in life. The girls brother also went to a nearby coffee shop to buy her a coffee and donut because the girl was getting hungry after several hours. When the hair coloring process was done, the girl paid and left. ",94.97,91.31,1,51.21,16.33,17.69,85.71,51.02,8.84,6.8,0,0,0,6.8,0,2.04,13.61,13.61,6.12,2.04,7.48,0.68,16.33,2.72,1.36,1.36,0.68,2.72,1.36,1.36,0,0,0,0,15.65,2.04,0,12.24,1.36,5.44,0.68,1.36,1.36,0.68,0,1.36,3.4,3.4,0,0,4.08,0.68,1.36,0,2.04,5.44,2.04,0.68,1.36,2.04,0,12.93,4.08,0,12.24,2.72,5.44,4.08,1.36,2.04,0,2.72,0,0,0,0,0,0,0,0,8.84,6.12,2.04,0,0,0,0,0.68,0,0,0,0,NA,32.06,1,"COVIDwave2",32.8333333333333,146
160,"I was at a club in Berlin, Germany to go to a techno party to dance and socialize the night away. I was there with my best friend and a couple of his friends. We had met up at 9pm at his place to hang out and have a couple drinks before going to the bar together. Once at the club, we were allowed in. It was smokey in the club, which was packed with people on a Saturday night, music blaring so loud you could barely hear each other when they yelled in your ear. By about 1am we were fully in the groove, dancing next to each other, fully immersed in the feel of the music, only occasionally looking up to check on the other person or see what other people were doing. It was amazing and we did not have a care in the world about how drastically everything would change in the coming months. I long for these times again. ",87.45,83.54,93.05,60.45,20.5,8.54,93.29,62.8,14.02,7.93,2.44,2.44,1.22,1.22,0.61,6.1,9.76,20.73,9.15,6.71,4.88,0.61,16.46,2.44,1.22,2.44,0.61,2.44,3.05,2.44,0.61,0,0.61,0,12.8,0,1.22,0,1.22,9.15,0.61,1.83,1.22,1.83,0.61,3.66,5.49,1.22,3.66,0.61,2.44,0.61,0,0,1.83,10.98,8.54,0.61,2.44,0.61,0,7.32,4.88,1.22,25.61,4.27,14.63,6.71,0,6.71,0,0,0,0,0,0,0,0,0,0,9.15,4.88,4.27,0,0,0,0,0,0,0,0,0,NA,25.11,-1,"COVIDwave2",40.5,164
89,"I was staying at a really nice hotel in NYC and visiting with a friend.  We went to a music club, we ate at a really great restaurant.  We rode on the subway.  It was such a fun trip and we had great conversations.  I remember my friend saying it was the best meal he had ever had.  I bought some soap and lotion to take home at a shop.  I remember going into the drug store to buy some candy bars.  I walked a lot and was walking all over the city.  I then drove my friend to the catskill mountains.  Then I drove to newark airport and flew home.",82.06,64.09,94.56,94.53,11.1,9.01,92.79,53.15,14.41,12.61,8.11,3.6,0,0.9,0,1.8,10.81,11.71,6.31,3.6,6.31,0,20.72,4.5,0.9,0,0,3.6,4.5,4.5,0,0,0,0,9.91,0,2.7,0,0.9,8.11,1.8,0,0,2.7,1.8,1.8,1.8,0,1.8,0,5.41,0,0.9,0,4.5,12.61,8.11,0.9,1.8,3.6,0,15.32,0.9,2.7,19.82,9.91,8.11,2.7,0,6.31,1.8,3.6,0,0,0,0,0,0,0,0,9.91,9.01,0.9,0,0,0,0,0,0,0,0,0,NA,21.89,1,"COVIDwave2",38,111
186,"My family and I are walking in the cold weather in Midtown New York for Christmas. We have gloves on, scarf and big winter coats but it is beautiful. The lights are glittering everywhere at night, as we try to find the best pizza place to eat at. How many blocks do we have to walk to find a restaurant? We are passing so many people on the street, even a hot dog stand is nearby which I'm so hungry I might choose that instead of pizza. The sounds of cars and subways are everywhere and I'm loving it. I sure wish my mom could be here with us as she would love being a part of this Christmas time in New York. But I'm thinking of her just like she's here.",40.71,70.22,66.08,89.31,16.5,10.61,89.39,59.85,15.91,12.12,6.06,3.79,0,2.27,0,3.79,6.06,15.15,13.64,7.58,8.33,0,20.45,6.82,3.03,1.52,0,2.27,3.79,3.79,0,0,0,0,9.85,1.52,0,3.03,0,12.12,3.03,0.76,2.27,1.52,2.27,2.27,3.79,1.52,0.76,1.52,4.55,0,0,0,3.79,8.33,6.06,1.52,1.52,0.76,0,0,14.39,1.52,16.67,2.27,9.09,5.3,0,1.52,0.76,0,1.52,0,0,0,0,0,0,0,11.36,5.3,2.27,0,0,0.76,0,0,0,3.03,0,0,NA,5.75,1,"COVIDwave2",25.25,132
83,"I'm running around the busy restaurant that I work at downtown like I do every Saturday morning there. It's brunch day. Brunch in Washington DC is on a whole other level. No one here actually owns a car and there are usually bottomless mimosas everywhere you go. It's worse than a college tailgate. Hundreds of people clammoring about to meet up with their parties. Me, wiping sweat from my brow check the clock to see that I only have one hour left. Salvation. I make my rounds as I'm approached by a manager. The manager tells me to get everyone out of the restaurant as soon as they pay because we were going into lockdown by 2:00pm. As I left that day, I waved goodbye to my boss and co-workers and said ""see ya in a couple weeks"" That was 7 months ago. ",67.53,47.22,97.34,25.77,13.09,18.06,89.58,54.86,18.06,12.5,9.03,0.69,1.39,0,1.39,5.56,6.25,17.36,6.94,6.94,5.56,0.69,15.28,4.86,4.86,0,3.47,2.08,1.39,0.69,0.69,0,0,0,9.03,0,0,0,0,6.25,0,1.39,0,0.69,2.08,2.08,2.08,1.39,0.69,0,3.47,0.69,0,0,2.78,7.64,2.08,0.69,2.78,1.39,0.69,4.86,11.81,1.39,21.53,3.47,9.72,8.33,5.56,2.78,0,0.69,0.69,0,0.69,0,0.69,0,0,0,14.58,7.64,1.39,0.69,0,0,0,0.69,1.39,2.78,0,0,NA,15.42,1,"COVIDwave2",17.6666666666667,143
169,"It is a busy Monday morning. The office is quickly filling up.  A larger group of ladies are coming down the hallway.  They are laughing and smiling and talking about all the adventures they had over the weeked.  As they were circling the glass wall right outside the elevator one stopped to tie her shoelace.  While she was bent down tying her shoelace one of the ladies suggested going down to the cafe on the basement level to grab some breakfast and a coffee.  They all agreed and moved into the lobby to wait for the elevator, where I was standing.  They all got on the elevator and went to the cafe.  The ladies contiued to laugh and cut up the whole way down.",98.49,85.28,60.4,83.22,13.78,16.94,89.52,53.23,8.06,7.26,0.81,0,0,2.42,4.03,0.81,14.52,17.74,6.45,1.61,6.45,0,13.71,2.42,1.61,0.81,1.61,4.84,4.84,4.03,0.81,0,0,0,11.29,0,0,4.84,0,3.23,0,0,0,0.81,2.42,0,2.42,0,1.61,0.81,4.84,1.61,0,0,3.23,9.68,0.81,0,6.45,1.61,0.81,6.45,4.03,1.61,24.19,4.03,15.32,5.65,1.61,2.42,0,0,0,0,0,0,0,0,0,0,8.06,7.26,0.81,0,0,0,0,0,0,0,0,0,NA,39.68,1,"COVIDwave2",30.3333333333333,124
66,"I sat with my senior project teammates Chloe and Jen in the middle right of the house. I struggled to juggle my computer, notebook, phone, and water bottle, but still I felt on top of the world. Auditioners came in one by one to audition as we all comfortably watched and took notes. Jacob Liss was the audition pianist and kept messing up with sight reading people's music. It was very funny and released a lot of the tension in the room. It was weird casting for five shows. There were so many of us there. When I switched seats to bring in auditions, I also had to balance timing them as well as watching their auditions, evaluating their potential, taking notes, communicating with the lobby, and not dropping all of my stuff. I loved it. I loved every second of it.",77.09,50,60.11,52.17,14.2,18.31,83.8,51.41,14.08,10.56,7.04,1.41,0,0,2.11,3.52,5.63,16.9,3.52,5.63,9.15,0.7,10.56,4.93,3.52,0.7,2.82,3.52,5.63,3.52,2.11,1.41,0,0,7.75,0,0,0,0,6.34,1.41,0,0,1.41,2.11,1.41,4.93,2.82,1.41,0.7,2.11,0,0,0,0.7,9.15,4.23,2.11,2.82,1.41,0,7.75,0.7,0.7,12.68,1.41,7.75,3.52,2.82,1.41,1.41,0,0,0,0.7,0,0,0,0.7,0,14.08,7.04,6.34,0,0,0,0,0,0,0.7,0,0,NA,19.45,-1,"COVIDwave2",32.8333333333333,142
56,"I see a husband who has the day off and a wife working from home enjoying their time alone together at home without the children. They enjoy their time together and feel satisfied and closer during and after that time. It takes a lot of stress off of them and allows them to be carefree and relaxed for a brief period of time. ",93.26,89.78,89.63,95.81,21,15.87,100,55.56,14.29,9.52,1.59,0,0,0,7.94,4.76,9.52,19.05,3.17,0,9.52,1.59,9.52,4.76,3.17,1.59,0,1.59,11.11,7.94,3.17,1.59,0,1.59,17.46,3.17,0,1.59,1.59,6.35,1.59,1.59,0,1.59,0,1.59,3.17,1.59,0,1.59,0,0,0,0,0,12.7,6.35,1.59,3.17,1.59,0,0,7.94,0,23.81,1.59,9.52,14.29,1.59,1.59,3.17,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,NA,30.01,1,"COVIDwave2",20.0833333333333,63
79,"I went to a monster jam event with my father for my birthday in Orlando. we got there at an ok time but we still couldn't find parking very easily. It took about 20minutes to find a spot. We finally found a spot and were able to head to the stadium. When we got there and gave our tickets we headed to our seats. The entire stadium looked completely filled with crowds of people. We searched and asked around to try and find the seats listed on our tickets, but we never could. We eventually just sat down at some empty seats we found. The monster jam event was really fun and I had a great time there, but it definitely took a long time to find any seats or parking.",61.69,91.52,86,80.96,14.56,12.98,87.02,55.73,13.74,12.21,3.05,9.16,0,0,0,1.53,7.63,13.74,3.82,11.45,7.63,1.53,16.03,2.29,0,0.76,0,2.29,4.58,3.82,0.76,0,0,0.76,12.98,0.76,0,0,0.76,15.27,4.58,0,1.53,3.05,3.05,3.82,1.53,1.53,0,0,0.76,0.76,0,0,0,16.03,9.16,2.29,0.76,3.82,0,11.45,3.82,0.76,17.56,1.53,6.87,9.16,0,2.29,0,0,0,0,0.76,0,0,0.76,0,0,9.16,6.87,1.53,0,0,0,0,0,0,0.76,0,0,NA,13.2,-1,"COVIDwave2",43.0833333333333,131
179,"I am imagining myself and my family, on a trip to Diseny that was in January, we see ourselves calm and happy, without worries",38.6,50,99,92.4,24,20.83,95.83,62.5,25,20.83,12.5,8.33,0,0,0,4.17,4.17,16.67,8.33,0,8.33,4.17,12.5,8.33,0,0,0,0,12.5,8.33,4.17,4.17,0,0,12.5,4.17,0,0,0,8.33,4.17,0,0,0,0,4.17,4.17,4.17,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,4.17,12.5,0,16.67,4.17,8.33,4.17,0,4.17,4.17,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,NA,5.01000000000001,1,"COVIDwave2",22.6666666666667,24
68,"Me and my friend are at collage eating lunch at a cafeteria. The cafeteria is full of people and it is pretty loud.  We both got salad and are just talking about how our day went and what classes we have next. ",18.82,95.2,52.86,70.57,14,11.9,97.62,57.14,16.67,11.9,4.76,7.14,0,0,0,4.76,4.76,9.52,11.9,7.14,11.9,0,21.43,4.76,0,4.76,0,2.38,2.38,2.38,0,0,0,0,14.29,0,2.38,0,0,4.76,0,2.38,0,2.38,0,0,2.38,0,2.38,0,11.9,0,0,0,11.9,11.9,9.52,0,0,2.38,0,4.76,11.9,0,16.67,2.38,9.52,4.76,2.38,4.76,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,NA,-3.32,1,"COVIDwave2",20.0833333333333,42
228,"The event that I am thinking about is hockey.  To be specific, hockey that is played by my only son, Silas.  He used to be able to play ice hockey games at least once a week.  Since the corona virus started, he has not been able to have a ice hockey game.  He was completely off from hockey and hockey practices for almost three months.  He finally is able to be able to practice playing ice hockey with his team and coaches.  But, they are still unable to play against another team.  Even for practice, there is only allowed one parent of each child to attend the practice.  No siblings or other family members are allowed to be present at the rink",71.22,71.69,9.45,83.88,13.56,14.75,94.26,56.56,9.84,6.56,1.64,0,0,4.1,0.82,3.28,4.92,17.21,13.11,7.38,3.28,1.64,17.21,1.64,0.82,0,2.46,2.46,3.28,3.28,0,0,0,0,13.11,3.28,0,0,4.92,10.66,0.82,3.28,0,1.64,1.64,4.1,0,0,0,0,0,0,0,0,0,17.21,6.56,9.02,3.28,0,0,4.1,15.57,0,10.66,0.82,2.46,7.38,4.92,13.93,0.82,0,0,0,0,0,0,0,0,0,10.66,6.56,4.1,0,0,0,0,0,0,0,0,0,NA,16.88,-1,"COVIDwave2",17.6666666666667,122
